time,open,high,low,close,Volume,Volume MA
1588993200,9863.06,9896.91,9858.21,9867.61,116.8187139,799.2786049
1588996800,9872.67,9883.59,9785.79,9837.07,282.1712884,781.2479953
1589000400,9831.04,9840.89,9754.36,9831.12,497.4685905,783.1363654
1589004000,9837.5,9839.03,9655.43,9695.12,684.9578005,789.7425494
1589007600,9698,9741.7,9569,9606.87,1236.060447,797.0015747
1589011200,9597.14,9698.14,9591.29,9669.89,357.3052945,760.4191442
1589014800,9674.07,9718.51,9645.25,9690.51,473.9064472,725.0589106
1589018400,9699.61,9699.61,9555,9635.63,516.0663606,698.2115569
1589022000,9631,9657.5,9519.47,9634.98,551.6617754,683.5295775
1589025600,9631.28,9691.91,9607.17,9672.33,540.3299858,673.1936632
1589029200,9669.71,9720,9622.81,9719.52,615.5656728,649.3909101
1589032800,9719.52,9719.99,9663.3,9700.04,238.1553117,624.1589384
1589036400,9701.65,9704.92,9632.65,9690.11,264.3413662,592.7001063
1589040000,9689.36,9781.06,9677.37,9763.93,486.5378149,572.4323137
1589043600,9763.93,9797.54,9735.55,9782.02,318.4260064,574.3773406
1589047200,9783.31,9794.99,9727.27,9747.62,259.5392419,535.6232164
1589050800,9748.9,9772.51,9735.75,9738.85,103.4114554,472.0105137
1589054400,9745.96,9777.94,9604.6,9650.76,513.7171049,444.5750832
1589058000,9657.4,9660,9582.49,9602.8,423.0144362,440.3915535
1589061600,9607.95,9674.9,9565.26,9604.41,413.9121432,444.6683629
1589065200,9601.81,9635.55,9515.4,9546.56,487.7797573,463.2164151
1589068800,9527.31,9565.2,8109,8711.45,7814.801109,839.8479061
1589072400,8705.04,8778.63,8557.82,8720.9,2157.225244,922.8357388
1589076000,8719.38,8722.88,8642.92,8668.9,668.4668808,922.0111928
1589079600,8661.65,8679.27,8352.34,8629.04,1896.972652,955.056803
1589083200,8627.62,8627.62,8463,8566.44,982.3150247,986.3072895
1589086800,8562.22,8663.92,8548.22,8630.44,498.9315611,987.5585452
1589090400,8628.82,8638.57,8570.89,8605.38,775.9640216,1000.553428
1589094000,8607.83,8851.02,8601.84,8830.09,1389.071886,1042.423934
1589097600,8817.15,8912,8775.96,8819.32,1343.51385,1082.583127
1589101200,8818.72,8865.05,8747.61,8760.03,664.5042264,1085.030055
1589104800,8759.7,8837.13,8697.06,8822.92,449.4760253,1095.59609
1589108400,8822.63,8822.67,8643.96,8735.28,868.0714585,1125.782595
1589112000,8733.67,8773.32,8691.92,8722.02,281.924258,1115.551917
1589115600,8716.17,8824.89,8694.75,8782.83,420.8066858,1120.670951
1589119200,8773.76,8794.82,8620.07,8671.63,779.0042817,1146.644203
1589122800,8670.48,8727.02,8585.53,8658.51,1134.272768,1198.187269
1589126400,8652.54,8695.16,8267.91,8279.42,3755.211226,1360.261975
1589130000,8279.37,8600,8267.91,8522.77,1530.954672,1415.658987
1589133600,8534.85,8567,8438.93,8496.49,291.6876179,1409.54776
1589137200,8494.11,8576.03,8490.65,8513.29,391.5561249,1404.736579
1589140800,8515.83,8788.43,8515.83,8670.75,1372.058486,1082.599448
1589144400,8680.98,8788,8680.32,8729.46,390.3095505,994.2536628
1589148000,8725.2,8805.38,8689.95,8784.28,437.6880688,982.7147222
1589151600,8784.28,8844.58,8585,8731.17,1344.641064,955.0981429
1589155200,8740.88,8815.95,8709.56,8784.22,398.9096153,925.9278724
1589158800,8784.23,8784.23,8695.16,8717.94,185.1828428,910.2404365
1589162400,8717.52,8771.91,8701.15,8753.53,176.1107061,880.2477707
